domain,url,ct_timestamp,label,n_bk_dom,n_blog_dom,n_forum_dom,ptile95_contain_hp,mean_contain_hp,med_contain_hp,ptile95_contain_num,r_contain_num_dom,n_contain_hp_num_url,n_contain_hp_num_dom,r_contain_hp_num_url,r_contain_hp_num_dom,n_follow_url,n_nofollow_url,r_follow_url,r_external_domain_to_domain,dom_to_page_url_med,dom_to_page_url_95ptil,dom_to_page_dom_med,dom_to_page_dom_95ptil,link_to_page_url_med,link_to_page_url_95ptil,link_to_page_dom_med,link_to_page_dom_95ptil,page_to_dom_url_med,page_to_dom_url_95ptil,page_to_dom_dom_med,page_to_dom_dom_95ptil,page_to_link_url_med,page_to_link_url_95ptil,page_to_link_dom_med,page_to_link_dom_95ptil,create_date_month,wm_start_date_month,n_rec_total,n_rec_normal,n_num_change,jcd_nl_mode,max_num_days,min_num_days,r_rec_normal,pds_html_con_rep_ratio_mean,pds_html_txt_rep_ratio_mean,pds_html_txt_mjr_sum_mean,pds_html_txt_mjr_rep_mean,pds_html_con_mjr_sum_mean,pds_html_con_mjr_rep_mean,pds_vp_mjr_sum_mean,pds_vp_mjr_rep_mean,pds_fp_mjr_sum_mean,pds_fp_mjr_rep_mean,pds_vp_loc_w_sum_mean,pds_vp_size_w_pct_mean,pds_fp_loc_w_sum_mean,pds_fp_size_w_pct_mean,pds_vp_area_ratio_mean,pds_fp_area_rfp_mean,pds_fp_area_rvp_mean,pds_html_con_mjr_ps_max_ratio,pds_html_con_mjr_ps_en,pds_vp_mjr_ps_max_ratio,pds_vp_mjr_ps_en,pds_fp_mjr_ps_max_ratio,pds_fp_mjr_ps_en,pds_head_sum_mean,pds_title_sum_mean
yourcomputerresource.com,http://yourcomputerresource.com,2020_05_15_04_38_58_888,0,16,0,0,2.4,1.3846,1.0,6.0,0.7692,6,6,0.4615,0.4615,7,11,0.3889,0.1875,0.0,2.3,0.0,2.5,5.5,256.25,6.5,387.75,10.0,25.85,9.0,29.75,15.5,76.2,11.0,71.25,200910,200911,38,37,1,1.0,1983,1847,0.9737,0.0076,0.0076,0.9394,0.0303,0.9394,0.0303,0.0,0.0,0.0606,0.0,0.0,0.0,0.0298,0.0303,0.0,0.0001,0.0002,0.8788,0.6312,0.0,0.0,0.0,0.1959,0.0,0.0
alfanocomputers.com,http://alfanocomputers.com,2020_05_18_08_29_13_795,0,2,0,0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.6,12.0,15.6,11.0,13.7,11.0,13.7,16.5,22.35,16.5,22.35,201101,201410,34,19,0,1.0,2187,1784,0.5588,0.2,0.2,1.6,0.6,1.6,0.6,0.8,0.2,0.8,0.0,0.1034,0.5607,0.084,0.8,0.0092,0.0042,0.0033,0.6,1.371,0.4,1.5219,0.8,0.7219,0.0,0.0
allaboutcomputersetc.com,http://allaboutcomputersetc.com,2020_05_18_08_31_13_953,0,9,0,0,2.6,1.4,1.0,7.0,0.8,3,3,0.6,0.6,4,7,0.3636,0.1111000000000000,0.0,1.5,0.0,1.8,6.0,39.0,6.0,44.4,3.0,34.5,2.0,32.6,3.0,61.5,3.0,53.7,201001,201102,214,184,0,0.5,3544,3300,0.8598,0.25,0.0,1.5,0.0,1.5,0.75,2.25,0.0,0.75,0.0,0.2305,0.0,0.298,0.0,0.0085,0.001,0.0022,0.75,0.8113,0.75,0.8113,0.75,0.8113,0.0,0.0
k9techllc.com,http://k9techllc.com,2020_05_18_06_44_50_682,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,0.0,0.5,0.0,0.8,0.25,0.475,113.0,172.2,92.5,110.95,84.0,89.0,77.25,85.575,111.0,112.0,98.25,110.175,201404,201412,37,25,0,1.0,2128,1720,0.6757,0.25,0.0,1.0,0.0,1.5,0.5,1.0,0.0,2.5,1.5,0.0339,1.0,0.2248,1.0,0.0017,0.01,0.0143,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.0
vtcomputer.net,http://vtcomputer.net,2020_05_18_10_14_38_362,0,4,0,0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,3,3,0.5,0.25,0.0,1.5,0.0,0.85,7.5,11.0,7.75,9.35,5.0,28.0,5.0,24.55,7.0,55.0,7.0,47.8,201907,200902,62,50,0,1.0,4273,3634,0.8065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.anytimedatarecovery.com,http://www.anytimedatarecovery.com,2020_05_18_03_20_34_591,0,6,0,0,1.0,1.0,1.0,17.3,1.0,0,0,0.0,0.0,32,3,0.9143,0.3333,0.0,2.3,0.0,0.0,11.0,49.0,14.0,67.0,3.0,25.0,14.5,73.0,4.0,30.0,17.0,94.5,201201,201209,31,19,0,1.0,2951,2695,0.6129,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.1543,0.5,0.0,0.0,0.0022,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
kameanetworks.com,http://kameanetworks.com,2020_05_18_06_45_55_373,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,143,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,55.0,130.7,55.0,55.0,140.0,305.1,140.0,140.0,200507,200907,62,36,0,1.0,4129,3832,0.5806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.5nines.com,http://www.5nines.com,2020_05_18_05_56_11_968,0,61,1,3,2.0,1.1136,1.0,2.0,0.2955,9,5,0.1452,0.1136,4846,154,0.9692,0.2131,0.0,0.0,0.0,12.0,2.0,11.0,7.0,251.0,24.0,27.0,5.5,47.0,29.0,33.0,7.0,105.0,199903,200010,526,308,0,1.0,3308,3258,0.5856,0.0233,0.0161,0.4194,0.0323,0.4409,0.0538,0.0968,0.0,0.172,0.0,0.0184,0.0251,0.0486,0.064,0.0001,0.0001,0.0003,0.0,1.3625,0.0,0.3871,0.0,0.7008,0.0215,0.0
thecopierspecialists.com,http://thecopierspecialists.com,2020_05_15_04_24_01_875,0,5,0,0,1.0,1.0,1.0,40.2,1.0,5,4,0.8333,0.8,1,5,0.1667,0.0,0.0,0.0,0.0,0.0,6.0,62.5,10.0,65.2,15.5,36.5,6.0,33.0,23.0,45.25,10.0,42.0,200704,200812,29,16,0,0.0,628,0,0.5517,0.6716,0.6688,3.0256,2.0256,3.1026,2.1026,0.0,0.0,1.0256,0.0256,0.0,0.0,0.2303,0.9631,0.0,0.0014,0.0044,0.9744,0.172,0.0,0.0,0.9744,0.172,0.0513,0.0
www.acoupleatechs.com,http://www.acoupleatechs.com,2020_05_18_04_58_21_947,0,5,0,0,1.9,1.3333,1.0,2.8,0.6667,0,0,0.0,0.0,2,4,0.3333,0.0,0.0,0.0,0.0,0.0,4.5,19.75,7.0,19.8,2.0,57.0,2.0,60.0,2.0,67.0,2.0,70.2,200309,200311,42,36,0,0.0,5786,409,0.8571,0.0,0.0,0.1667,0.0,0.1667,0.0,0.1667,0.0,0.1667,0.0,0.0471,0.1667,0.0605,0.1667,0.0008,0.001,0.0008,0.0,0.65,0.0,0.65,0.0,0.65,0.0,0.0
trpcomp.com,http://trpcomp.com,2020_05_18_04_18_50_509,0,8,1,0,3.4,2.0,2.0,150.2,0.5714,3,1,0.25,0.1429,13,4,0.7647,0.25,0.0,1.6,0.0,0.65,48.0,224.8,28.75,145.75,89.0,203.4,82.75,166.65,106.0,719.8,100.0,507.9,201303,201307,69,57,0,1.0,2655,2577,0.8261,0.0271,0.0271,1.0581,0.0581,1.0581,0.0581,1.0465,0.0465,1.0581,0.0581,0.0913,0.9765,0.0581,0.9468,0.0037,0.0021,0.0038,0.9419,0.362,0.9535,0.3091,0.9419,0.362,0.0,0.0
magiccc.com,http://magiccc.com,2020_05_18_12_23_30_701,0,15,0,0,2.275,1.25,1.0,4.1,0.8,7,7,0.6364,0.7,14,8,0.6364,0.0666999999999999,0.0,0.0,0.0,0.6,9.0,118.7,7.0,236.0,4.0,59.5,4.0,280.3,5.0,73.15,5.0,304.5,199608,199612,129,126,0,1.0,1089,1009,0.9767,0.5,0.5,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.4276,1.0,0.0099,0.0024,0.0087,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
mobilerepairservice.net,http://mobilerepairservice.net,2020_05_18_03_03_08_514,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,10.0,10.0,10.0,10.0,201801,200809,5,3,0,0.0,2501,1908,0.6,0.8041,0.5132,2.0789,1.0789,5.1316,4.1316,1.0,0.0,0.0789,0.0,0.0377,0.5734,0.0297,0.061,0.0021,0.0003,0.0011,0.8947,0.5709,1.0,0.0,0.0,0.471,0.0526,0.0
www.brighteyedcomputer.com,http://www.brighteyedcomputer.com,2020_05_18_12_16_08_234,0,13,2,1,2.0,1.2727,1.0,4.25,0.7273,7,6,0.5833,0.5455,8,6,0.5714,0.1538,0.0,1.0,0.0,1.0,5.5,184.4,5.0,111.2,4.5,83.0,4.0,67.3,7.5,150.3,7.0,126.8,200507,200602,36,26,0,1.0,5366,4667,0.7222,0.0789,0.0789,0.6842,0.1579,0.6842,0.1579,0.5263,0.0,0.6842,0.1579,0.2448,0.3381,0.1253,0.4625,0.0022,0.001,0.0027,0.0,1.4618,0.5263,0.998,0.0,1.4618,0.0,0.0
moorepandg.com,http://moorepandg.com,2020_05_18_03_29_50_324,0,2,1,0,2.9,2.0,2.0,1.9,0.5,0,0,0.0,0.0,2,2,0.5,0.0,0.0,0.0,0.0,0.0,12.5,41.25,12.5,19.25,26.0,33.7,21.5,30.95,32.0,44.95,27.0,37.8,200810,201105,23,18,0,0.0,2319,1121,0.7826,0.5,0.5,4.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.2474,0.3919,0.5482,0.9073,0.0047,0.0015,0.0046,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
fastteks.com,http://fastteks.com,2020_05_15_02_44_17_220,0,181,2,0,4.0,1.5743,1.0,20.0,0.5743,5,5,0.0243,0.0495,1103,596,0.6492,0.1547000000000000,0.0,1.0,0.0,1.0,5.0,117.1,4.0,114.0,11.0,36.0,4.5,52.0,15.0,57.1,6.0,78.0,200404,200710,406,307,0,0.0,3349,3349,0.7562,0.4316,0.2886,1.8895,0.9171,2.5635,1.4972,1.8287,0.7514,1.6133,0.5912,0.491,0.82,0.3389,0.7274,0.0057,0.0029,0.0058,0.0994,6.0208,0.1657,5.7001,0.1602,5.4503,0.0773,0.0055
nononsenseoffice.com,http://nononsenseoffice.com,2020_05_18_08_38_23_742,0,4,0,0,2.0,2.0,2.0,1.0,1.0,1,1,1.0,1.0,1,17,0.0556,0.0,0.0,0.0,0.0,0.0,15.0,15.15,6.5,13.8,11.0,11.0,4.5,10.1,27.0,27.0,7.0,24.3,201509,201101,17,14,0,1.0,460,0,0.8235,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.2657,0.9739,0.5062,0.9688,0.0074,0.0054,0.0064,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
www.bahamlabs.com,http://www.bahamlabs.com,2020_05_18_08_36_28_0,0,13,0,0,2.0,1.2857,1.0,11.65,0.4286,1,1,0.0714,0.1429,10,11,0.4762,0.1538,0.0,1.0,0.0,6.6,4.0,73.0,4.0,39.4,6.0,34.0,8.0,30.4,10.0,51.0,13.5,45.2,200304,200304,46,41,0,1.0,2422,1614,0.8913,0.2893,0.2893,4.4286,1.7143,4.4286,1.7143,3.8571,1.1429,3.4286,1.1429,0.5319,0.8344,0.5097,0.5906,0.0085,0.0032,0.0068,0.4286,1.8424,0.5714,1.6645,0.2857,2.2359,0.0,0.0
www.anzivino.com,http://www.anzivino.com,2020_05_18_03_27_02_303,0,10,0,0,1.9,1.3,1.0,25.5,0.8,7,4,0.875,0.8,24,1,0.96,0.0,0.0,0.0,0.0,0.0,2.0,22.0,2.5,19.5,4.0,59.2,5.5,333.85,4.0,73.8,6.75,372.2,199806,200107,27,19,0,1.0,1102,461,0.7037,0.0897,0.0385,0.3077,0.0769,0.8462,0.2308,0.2308,0.0,0.1538,0.0,0.0782,0.0388,0.0599,0.0,0.0002,0.0001,0.0001,0.4615,1.6143,0.0,0.7793,0.0,0.6194,0.6154,0.0769
www.averagejoecomputers.com,http://www.averagejoecomputers.com,2020_05_18_04_56_53_825,0,11,0,0,2.4,1.2308,1.0,59.8,0.7692,12,10,0.7059,0.7692,27,5,0.8438,0.1818,0.0,5.5,0.0,3.25,23.5,196.35,13.0,1186.5,17.0,26.25,10.0,43.0,43.0,55.85,17.0,68.0,200801,200403,55,40,1,1.0,4054,1999,0.7273,0.5278,0.5278,2.1667,1.1667,2.1667,1.1667,1.0,0.0,1.6667,0.5,0.0306,0.9042,0.0816,0.7974,0.002,0.0018,0.0065,0.8333,0.65,1.0,0.0,0.5,1.4591,0.0,0.0
www.bytebakpc.com,http://www.bytebakpc.com,2020_05_18_06_52_46_136,0,7,0,0,1.0,1.0,1.0,8.8,1.0,5,4,1.0,1.0,4,4,0.5,0.0,0.0,0.0,0.0,0.0,8.0,46.0,5.0,36.1,2.5,19.1,4.0,19.8,3.5,45.1,6.0,47.8,199903,200109,58,52,0,0.0,5829,1134,0.8966,0.0,0.0,0.0,0.0,0.1667,0.0,0.8333,0.1667,0.6667,0.0,0.1376,0.5,0.1181,0.3333,0.0294,0.0111,0.0107,0.0,0.65,0.5,1.4591,0.6667,0.9183,0.0,0.0
rainbowcomputer.net,http://rainbowcomputer.net,2020_05_18_06_16_51_837,0,17,0,0,2.45,1.8333,2.0,21.425,0.8333,5,2,0.2778,0.1667,11,16,0.4074,0.0587999999999999,0.0,0.0,0.0,0.1,4.0,22.3,4.0,22.6,3.0,29.5,3.0,30.2,7.0,34.8,6.0,45.6,200004,200112,63,62,1,0.5,2482,1094,0.9841,0.0752,0.0566,1.7308,0.3077,1.7308,0.3846,1.9808,0.4423,2.4231,0.6346,0.3123,0.7639,0.4716,0.7757,0.0041,0.0029,0.0053,0.6346,1.8308,0.5385,1.8866,0.2692,2.7823,0.1538,0.0
nctritech.com,http://nctritech.com,2020_05_18_06_29_19_720,0,43,1,1,6.0,1.9667,1.0,16.15,0.3667,9,8,0.2647,0.2667,34,29,0.5397,0.186,0.0,4.6,0.0,6.4,4.0,215.5,6.0,259.5,5.0,771.0,6.0,727.1,8.0,873.0,10.0,820.6,200602,200707,111,108,0,1.0,2334,2059,0.973,0.0,0.0,0.0588,0.0,0.0588,0.0,0.0,0.0,0.0235,0.0,0.0,0.0,0.0068,0.0213,0.0,0.0,0.0001,0.0,0.3228,0.0,0.0,0.0,0.1608,0.0,0.0
thecomputercrew.net,http://thecomputercrew.net,2020_05_15_05_15_56_688,0,5,0,0,12.4,7.0,7.0,2.9,1.0,1,1,0.5,0.5,9,4,0.6923,0.0,0.0,0.0,0.0,0.0,7.0,12.4,5.0,12.2,8.0,14.2,8.0,14.8,13.0,17.8,13.0,17.8,200504,200602,246,192,0,1.0,2450,1981,0.7805,0.0175,0.0175,2.0,0.0702,2.0,0.0702,1.0,0.0351,0.9123,0.1754,0.0767,0.9636,0.0766,0.7367,0.0077,0.0023,0.0054,0.9474,0.3458,0.9298,0.4368,0.5965,1.4629,0.0,0.0
findtheanykey.com,http://findtheanykey.com,2020_05_15_05_21_57_877,0,7,0,0,2.0,1.5,1.5,5.25,0.5,4,2,0.5714,0.5,4,9,0.3077,0.0,0.0,0.0,0.0,0.0,4.0,100.6,4.0,82.35,8.0,30.0,4.0,21.9,10.0,94.0,10.0,50.15,201107,201102,35,10,0,0.0,1474,0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4779,1.0,0.3114,1.0,0.0029,0.0018,0.003,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
www.aheliotech.com,http://www.aheliotech.com,2020_05_18_02_44_19_465,0,431,10,2,291.0,28.0,1.0,8.0,0.5455,58,47,0.4496,0.4747,1979,251,0.8874,0.174,0.0,1.0,0.0,5.0,5.0,811.0,6.0,272.5,3.0,35.55,9.0,60.5,33.0,75.0,20.0,115.0,200609,200906,180,137,1,1.0,2267,509,0.7611,0.7895,0.7583,5.0306,4.0306,7.1735,5.8061,0.0102,0.0,0.5,0.0612,0.0005,0.0102,0.226,0.4029,0.0,0.0003,0.0022,0.3673,1.883,0.0,0.0821,0.0,1.4189,1.3673,0.0
tech-er.net,http://tech-er.net,2020_05_18_10_33_25_475,0,13,0,0,2.0,1.2222,1.0,2.6,0.7778,4,4,0.2857,0.4444,11,16,0.4074,0.2308,0.0,1.0,0.0,1.0,8.0,51.8,6.0,45.4,11.0,59.6,8.0,86.4,21.0,76.6,13.0,104.6,201408,201411,38,38,0,1.0,2167,1912,1.0,0.1111,0.0833,1.1667,0.1667,1.3333,0.3333,0.1667,0.0,0.1667,0.0,0.031,0.1314,0.0456,0.093,0.0003,0.0001,0.0003,0.8333,0.65,0.0,0.65,0.0,0.65,0.0,0.0
www.adviceandservices.com,http://www.adviceandservices.com,2020_05_18_10_34_05_888,0,7,0,0,2.8,1.8,2.0,8.0,0.6,6,3,0.75,0.6,6,6,0.5,0.2857000000000000,0.0,1.9,0.0,1.7,5.5,73.1,6.0,68.15,10.0,23.0,5.0,21.8,19.0,61.45,19.0,52.05,200205,200403,32,23,0,0.0,5664,386,0.7188,0.0,0.0,0.2857,0.0,0.2857,0.0,0.1429,0.0,0.1429,0.0,0.0071,0.1429,0.0671,0.0727,0.0003,0.0002,0.0003,0.0,0.5917,0.0,0.5917,0.0,0.5917,0.0,0.0
www.ajtc.net,http://www.ajtc.net,2020_05_18_06_14_21_485,0,24,1,0,17.1,4.9333,1.0,2.0,0.5333,7,6,0.3889,0.4,46,8,0.8519,0.4167,0.0,2.0,0.0,1.85,7.0,288.4,20.75,705.275,3.0,21.35,6.0,23.7,4.0,52.0,10.0,172.6,201102,201107,74,53,0,1.0,966,577,0.7162,0.0,0.0,0.2637,0.0,0.2637,0.0,0.0,0.0,0.2637,0.0,0.0,0.0,0.1205,0.0686,0.0,0.0001,0.0002,0.0,0.8808,0.0,0.0,0.0,0.8808,0.0,0.0
graycomputerstore.com,http://graycomputerstore.com,2020_05_18_12_29_07_427,0,3,0,0,1.0,1.0,1.0,7.0,1.0,1,1,1.0,1.0,1,2,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,5.5,1.0,5.5,3.0,905.7,3.0,905.7,3.0,909.3,3.0,909.3,200710,200712,35,27,2,1.0,3148,62,0.7714,0.0,0.0,0.1667,0.0,0.1667,0.0,0.1667,0.0,0.1111,0.0,0.0199,0.0511,0.0555,0.0,0.0003,0.0001,0.0002,0.0,0.65,0.0,0.65,0.0,0.5033,0.0,0.0
shoalscomputer.com,http://shoalscomputer.com,2020_05_18_12_38_36_403,0,5,0,0,2.0,2.0,2.0,14.0,1.0,5,1,1.0,1.0,3,14,0.1765,0.2,0.0,0.4,0.0,1.6,5.0,246.6,5.0,9.8,19.0,21.2,4.0,16.0,23.0,25.4,4.0,19.2,201909,201801,4,2,0,0.0,806,201,0.5,0.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overnight-pcrepair.com,http://overnight-pcrepair.com,2020_05_18_10_29_33_600,0,21,0,0,2.5,1.3636,1.0,31.5,0.8182,15,9,0.8824,0.8182,21,27,0.4375,0.1429,0.0,0.65,0.0,0.0,6.5,302.85,4.0,69.0,8.0,103.3,6.0,102.0,17.5,144.3,8.0,131.0,201003,201102,27,27,1,1.0,2683,866,1.0,0.6667,0.4667,2.2,1.2,3.2,2.2,1.8,0.8,1.4,0.4,0.3638,0.6247,0.2435,0.4443,0.0024,0.0012,0.002,0.4,1.5219,0.8,0.7219,0.6,0.971,1.2,0.2
cvcsllc.com,http://cvcsllc.com,2020_05_18_06_36_51_139,0,9,0,0,3.0,1.8333,1.5,1.75,0.8333,4,3,0.3636,0.5,6,20,0.2308,0.1111000000000000,0.0,0.0,0.0,0.0,26.5,98.0,16.0,126.4,34.0,104.0,20.0,680.6,43.5,133.0,33.0,903.4,200405,200812,54,36,0,1.0,3586,2958,0.6667,0.3447,0.3447,2.0505,1.0505,2.0505,1.0505,1.0505,0.0505,1.0505,0.0505,0.1237,0.8235,0.0477,0.8243,0.0024,0.0009,0.0024,0.9495,0.3376,0.9495,0.3376,0.9495,0.3376,0.0,0.0
fixxtech.com,http://fixxtech.com,2020_05_18_07_49_48_428,0,35,3,0,8.0,2.5192,2.0,7.0,0.3462,13,6,0.2955,0.2308,40,37,0.5195,0.1143000000000000,0.0,1.0,0.0,1.0,7.0,21.6,6.0,118.2,8.0,131.8,5.0,203.5,13.0,332.6,9.0,360.45,201609,201001,28,17,0,1.0,943,225,0.6071,0.1129,0.0,0.0938,0.0,1.3021,0.3021,0.0312,0.0,0.0938,0.0,0.0126,0.0196,0.0301,0.0611,0.0001,0.0001,0.0003,0.8125,0.877,0.0,0.2006,0.0,0.4489,0.0,0.0
www.asapcomputer.com,http://www.asapcomputer.com,2020_05_18_10_37_00_494,0,29,0,0,2.0,1.3529,1.0,29.8,0.7647,20,13,0.6452,0.7647,20,38,0.3448,0.0,0.0,0.0,0.0,0.0,3.0,21.8,4.0,26.8,20.0,65.0,3.0,34.8,24.5,70.0,6.0,47.0,199707,200007,162,158,0,1.0,7407,7163,0.9753,0.425,0.425,2.5833,1.5,2.5833,1.5,0.3333,0.0,0.5,0.0,0.0095,0.3333,0.1668,0.4377,0.0008,0.0007,0.002,0.5,1.6258,0.0,1.2516,0.0,1.325,0.0,0.0
jawscomputer.com,http://jawscomputer.com,2020_05_18_05_15_28_531,0,19,0,0,3.0,1.5714,1.0,317.0,0.5714,8,8,0.5714,0.5714,20,8,0.7143,0.2105,0.0,1.65,0.0,2.2,5.5,56.4,6.0,49.3,10.5,78.6,13.5,174.4,14.5,161.3,27.0,297.9,200208,200402,46,36,1,1.0,4857,1241,0.7826,0.1667,0.1667,1.3333,0.3333,1.3333,0.3333,0.6667,0.0,1.3333,0.3333,0.2708,0.6667,0.4034,1.0,0.0021,0.0031,0.0044,0.6667,0.9183,0.6667,0.9183,0.6667,0.9183,0.0,0.0
www.acc-corp.net,http://www.acc-corp.net,2020_05_18_12_04_24_406,0,178,0,6,17.0,3.6273,1.0,4.9,0.4909,27,20,0.3553,0.3636,723,239,0.7516,0.1236,0.0,0.0,0.0,1.0,12.0,57.95,5.0,111.9,8.0,36.85,8.0,441.525,9.0,58.95,10.0,581.1,200310,200608,134,112,0,0.5,4387,4136,0.8358,0.7524,0.6706,3.0505,2.0505,4.0505,3.0505,1.0202,0.0202,0.6061,0.0101,0.0248,0.1772,0.084,0.1488,0.0012,0.0003,0.0008,0.9596,0.2769,0.9798,0.1426,0.5859,1.0471,0.0,0.0
www.asatechkc.com,http://www.asatechkc.com,2020_05_18_10_41_59_384,0,2,0,0,2.9,2.0,2.0,0.95,0.5,0,0,0.0,0.0,5,1,0.8333,0.0,0.0,0.0,0.0,0.0,6.5,141.25,5.0,7.7,15.5,28.75,24.0,32.1,17.5,33.75,28.0,37.9,201110,201202,14,9,0,0.0,1697,1480,0.6429,0.6667,0.6667,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.4635,1.0,0.3201,1.0,0.0109,0.0137,0.0108,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
tuillavits.com,http://tuillavits.com,2020_05_18_05_15_16_442,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,99.0,130.5,99.0,130.5,102.0,102.0,102.0,102.0,134.0,134.0,134.0,134.0,201207,201208,28,4,1,1.0,1387,743,0.1429,0.0,0.0,0.9091,0.0,0.9091,0.0,0.8182,0.0,0.8182,0.0,0.0223,0.7699,0.0107,0.481,0.0024,0.0012,0.0025,0.9091,0.4395,0.8182,0.684,0.8182,0.684,0.0,0.0
patscomputers.net,http://patscomputers.net,2020_05_18_10_43_33_842,0,1,0,0,1.0,1.0,1.0,2.0,1.0,1,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,200706,200312,31,29,1,0.5,4161,1988,0.9355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mycctrepairs.com,https://mycctrepairs.com,2020_05_15_04_06_10_705,0,10,1,0,19.625,5.4167,1.5,3.5,0.6667,3,3,0.4286,0.5,2,9,0.1818,0.0,0.0,0.0,0.0,0.0,2.0,214.5,2.5,219.55,14.0,572.5,11.25,619.25,23.0,750.0,18.0,811.1,201504,201601,33,23,0,1.0,1591,733,0.6970000000000000,0.5101,0.5086,2.1176,1.1176,2.1471,1.1471,1.0882,0.0588,0.0353,0.0,0.032,0.7222,0.0112,0.0283,0.002,0.0,0.0001,0.9529,0.3679,0.9118,0.5392,0.0,0.2127,0.0,0.0
jimmymackcomputers.com,http://jimmymackcomputers.com,2020_05_18_05_22_50_23,0,2,0,0,2.9,2.0,2.0,20.95,1.0,0,0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,7.85,6.5,7.85,12.0,21.9,12.0,21.9,32.0,59.0,32.0,59.0,201508,199910,26,20,0,1.0,952,472,0.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vulcantelecominc.com,http://vulcantelecominc.com,2020_05_18_10_35_03_599,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,83.0,83.0,83.0,83.0,106.0,106.0,106.0,106.0,201303,201312,26,20,0,1.0,2495,1763,0.7692,0.1075,0.0645,1.129,0.129,1.2581,0.2581,0.0968,0.0,1.1613,0.0968,0.0284,0.0645,0.4816,0.8271,0.0001,0.0007,0.003,0.8065,0.8866,0.0,0.5476,0.8387,0.8585,0.129,0.0
crazycomputers.net,http://crazycomputers.net,2020_05_18_05_17_41_204,0,3,0,0,1.95,1.5,1.5,1.95,1.0,4,2,1.0,1.0,6,2,0.75,0.0,0.0,0.0,0.0,0.0,8.0,11.95,10.0,12.7,3.0,6.95,3.0,7.5,4.0,7.6,4.0,8.5,200006,200102,152,134,0,1.0,2119,1955,0.8816,0.3056,0.3056,1.6667,0.6667,1.6667,0.6667,0.0833,0.0,0.1667,0.0,0.0389,0.0833,0.0541,0.1461,0.0002,0.0001,0.0004,0.5,1.325,0.0,0.4138,0.0,0.65,0.0,0.0
